wall_time_s,timesteps,episode,variant,seed,return,length_steps,elapsed_s,success,collision,outside_route_bounds,termination_reason,final_goal_distance_m,minimum_true_cpa_m,final_track_count,reward_progress,reward_collision,reward_proximity,reward_jitter,reward_effort,reward_goal
2358.59592294693,34876,119,abl_blind,420118,-4.483049006795199,361,1804.999999998906,0,0,0,timeout,789.3725088189633,120.64420436314583,1,-0.1923769860417237,0.0,0.0,4.071097235381603,0.2195747853718752,0.0
2377.109743118286,35172,120,abl_blind,420119,-2.3884089784175,296,1479.9999999992017,0,0,1,outside_route_bounds,1026.3778265728606,109.66064546528588,1,-0.31639983469095967,0.0,0.0,1.9614383839070793,0.11057075981945903,0.0
2395.8437719345093,35467,121,abl_blind,420120,-0.4633303075798849,295,1474.9999999992062,0,0,1,outside_route_bounds,650.6154422483487,118.01111428841338,1,-0.12372358096275923,0.0,0.0,0.1918833374977112,0.14772338911941424,0.0
2414.928313970566,35778,122,abl_blind,420121,-2.715800517232484,311,1554.9999999991335,0,0,1,outside_route_bounds,1018.8600481629617,114.4705218951242,1,-0.3111241986247353,0.0,0.0,2.270230475068092,0.13444584353965539,0.0
2430.67063498497,36036,123,abl_blind,420122,-2.644799054191956,258,1289.9999999993745,0,0,1,outside_route_bounds,910.9448314877723,116.96939570843091,1,-0.2517838283606988,0.0,0.0,2.269200999289751,0.1238142265415067,0.0
2452.320219039917,36397,124,abl_blind,420123,-0.712266696845882,361,1804.999999998906,0,0,0,timeout,1088.0816185426668,83.81016733077738,3,-0.3399002196778875,0.0,0.0,0.17628756463527678,0.19607891253271803,0.0
2474.193862915039,36758,125,abl_blind,420124,-4.532955338750587,361,1804.999999998906,0,0,0,timeout,709.4520137820506,71.5404829360134,1,-0.15658285273000067,0.0,0.0,4.1410180769860725,0.23535440903451302,0.0
2488.276223897934,37011,126,abl_blind,420125,-1.8576251974635705,253,1264.9999999993972,0,0,1,outside_route_bounds,944.4628047705136,116.81328471512242,1,-0.2692099343383919,0.0,0.0,1.5025790780782697,0.08583618504690954,0.0
2504.912343978882,37310,127,abl_blind,420126,-2.8874876948575223,299,1494.999999999188,0,0,1,outside_route_bounds,973.5709015271233,126.38730925166257,1,-0.2808669366855571,0.0,0.0,2.4789517201483258,0.1276690380236384,0.0
2526.3995449543,37671,128,abl_blind,420127,-1.3379207869530398,361,1804.999999998906,0,0,0,timeout,787.0170649006795,122.87597856312004,2,-0.1913804554307594,0.0,0.0,0.9340898811817175,0.21245045034056406,0.0
2543.327579021454,37970,129,abl_blind,420128,-0.8307814036455435,299,1494.999999999188,0,0,1,outside_route_bounds,884.959636677095,116.390854538604,1,-0.24245112047973585,0.0,0.0,0.45167349874973284,0.13665678441607476,0.0
2554.9027960300446,38172,130,abl_blind,420129,-0.7374632384387243,202,1009.9999999996292,0,0,1,outside_route_bounds,920.0255202488597,119.91141758626287,3,-0.25588090847894673,0.0,0.0,0.39409325718879695,0.08748907277098096,0.0
2568.170028924942,38386,131,abl_blind,420130,-1.1933952653786843,214,1069.9999999995746,0,0,1,outside_route_bounds,945.5320878689249,103.93060509639128,2,-0.2710223630354725,0.0,0.0,0.8485362768173221,0.07383662552588988,0.0
2590.0575108528137,38747,132,abl_blind,420131,-15.840525820216119,361,1804.999999998906,0,0,0,timeout,440.071834419272,2.2820716790858793,1,-0.022015703979039215,0.0,15.385886970232107,0.23356202542781826,0.1990611205771386,0.0
2605.979928970337,39034,133,abl_blind,420132,-2.9645058474038093,287,1434.9999999992426,0,0,1,outside_route_bounds,921.4607984773868,108.26197578220268,2,-0.2639299303275697,0.0,0.0,2.5678849935531622,0.13269092352307887,0.0
2620.5668289661407,39298,134,abl_blind,420133,-0.7276408993912141,264,1319.9999999993472,0,0,1,outside_route_bounds,741.2070605959977,100.9813428813774,1,-0.17205049666357403,0.0,0.0,0.41690589487552643,0.13868450785211447,0.0
2635.5282118320465,39562,135,abl_blind,420134,-2.094937954933496,264,1319.9999999993472,0,0,1,outside_route_bounds,971.794155856271,118.87903682012757,1,-0.28243658951574635,0.0,0.0,1.717725724726916,0.0947756406908348,0.0
2647.382823944092,39770,136,abl_blind,420135,-0.6559169556526739,208,1039.9999999996019,0,0,1,outside_route_bounds,944.3416872500871,117.40680104956806,1,-0.26893083903917825,0.0,0.0,0.29627035260200496,0.0907157640114907,0.0
2753.1365938186646,40043,137,abl_blind,420136,-2.5532735457865736,273,1364.9999999993063,0,0,1,outside_route_bounds,911.7947984544707,115.57243886613273,1,-0.25453022286300514,0.0,0.0,2.1702770084142697,0.12846631450930052,0.0
2765.6172311306,40268,138,abl_blind,420137,-1.887663283769598,225,1124.9999999995246,0,0,1,outside_route_bounds,912.7586705582193,120.22618663289947,1,-0.25158673109130375,0.0,0.0,1.5438454121351242,0.0922311405431694,0.0
2788.031476020813,40629,139,abl_blind,420138,-6.93015972737594,361,1804.999999998906,0,0,0,timeout,549.1464610031747,17.126506995976193,1,-0.07909212918743871,0.0,6.497982837004851,0.17141643166542056,0.18166832951823084,0.0
2806.9691779613495,40925,140,abl_blind,420139,-1.2675923184593096,296,1479.9999999992017,0,0,1,outside_route_bounds,831.9784751860271,104.8401917324257,1,-0.2161751115101102,0.0,0.0,0.9474281996488568,0.10398900730034163,0.0
2830.016263961792,41286,141,abl_blind,420140,-4.419749752398268,361,1804.999999998906,0,0,0,timeout,738.8043431083506,118.00457997333038,1,-0.168542987902541,0.0,0.0,4.0157151062041505,0.2354916582915755,0.0
2850.311505794525,41601,142,abl_blind,420141,-3.423656264233896,315,1574.9999999991153,0,0,1,outside_route_bounds,914.3980021196243,125.05724075780151,1,-0.25098681687595253,0.0,0.0,3.009878547489643,0.16279089986829987,0.0
2872.176866054535,41962,143,abl_blind,420142,-4.031228147562818,361,1804.999999998906,0,0,0,timeout,803.6324098919118,111.7389208353298,2,-0.2046806944630829,0.0,0.0,3.611583292484284,0.21496416061545137,0.0
2894.7650470733643,42323,144,abl_blind,420143,-3.7786607200022893,361,1804.999999998906,0,0,0,timeout,920.8564552240059,113.4005385834165,1,-0.2621863951490277,0.0,0.0,3.3286167711019514,0.1878575537513094,0.0
2913.520123720169,42640,145,abl_blind,420144,-21.99661183553631,317,1584.9999999991062,0,0,1,outside_route_bounds,982.4991932745125,7.182069593053894,2,-0.29148565898832096,0.0,21.307300975929984,0.21450819969177248,0.18331700092623493,0.0
2936.42915892601,43001,146,abl_blind,420145,-4.171416379641077,361,1804.999999998906,0,0,0,timeout,745.6966023133169,96.18957777765033,1,-0.17025516108045655,0.0,0.0,3.7758080810308465,0.2253531375297749,0.0
2956.148064851761,43332,147,abl_blind,420146,-0.3691476661613732,331,1654.9999999990425,0,0,1,outside_route_bounds,555.3282018391192,52.44847276945473,1,-0.07870403754220322,0.0,0.0,0.1265388011932373,0.1639048274259326,0.0
2973.077507019043,43582,148,abl_blind,420147,-0.7052601743936513,250,1249.9999999994109,0,0,1,outside_route_bounds,803.4973475604368,114.30058350447266,2,-0.20075008133473018,0.0,0.0,0.4115530461072924,0.09295704695162853,0.0
2993.9059200286865,43922,149,abl_blind,420148,-1.467274394620572,340,1699.9999999990016,0,0,1,outside_route_bounds,849.0289643034882,115.55744585429437,1,-0.22645581350455668,0.0,0.0,1.0636178374290466,0.17720074368696792,0.0
3013.452257871628,44259,150,abl_blind,420149,-0.8866384473845518,337,1684.9999999990152,0,0,1,outside_route_bounds,810.1645288598661,116.88400863453623,1,-0.20583780013414923,0.0,0.0,0.5023906171321868,0.17841003011821596,0.0
3028.826108932495,44527,151,abl_blind,420150,-0.6909065969224674,268,1339.999999999329,0,0,1,outside_route_bounds,1019.972070840086,106.30132725529847,2,-0.3095072951233566,0.0,0.0,0.24949518442153934,0.1319041173775714,0.0
3048.910542011261,44876,152,abl_blind,420151,-3.7429567267375066,349,1744.9999999989607,0,0,1,outside_route_bounds,1003.4998949210642,113.12760717600958,1,-0.303301613816006,0.0,0.0,3.2799963384866713,0.1596587744348306,0.0
3063.3630588054657,45125,153,abl_blind,420152,-2.4349413092654504,249,1244.9999999994154,0,0,1,outside_route_bounds,912.3005031283949,111.61593332638273,1,-0.25648812229835416,0.0,0.0,2.0700991034507754,0.10835408351631982,0.0
3081.4856708049774,45441,154,abl_blind,420153,-2.4246061572024433,316,1579.9999999991107,0,0,1,outside_route_bounds,1017.2567571188989,108.1014508967636,1,-0.31061847353926836,0.0,0.0,1.994346138834953,0.11964154482822195,0.0
3095.9624948501587,45690,155,abl_blind,420154,-2.402886368567347,249,1244.9999999994154,0,0,1,outside_route_bounds,911.6267115487526,110.03695544246682,1,-0.25562097373512777,0.0,0.0,2.0398058742284775,0.10745952060374259,0.0
3116.7000679969788,46051,156,abl_blind,420155,-4.600588594940924,361,1804.999999998906,0,0,0,timeout,749.4118889063591,55.43300331843046,1,-0.1703333259325367,0.0,0.0,4.196194741129875,0.23406052787851225,0.0
3131.1571588516235,46299,157,abl_blind,420156,-2.074116917853125,248,1239.99999999942,0,0,1,outside_route_bounds,959.3400937558491,120.30809971830874,1,-0.27464854221204216,0.0,0.0,1.7109526678919798,0.08851570774910483,0.0
3150.0603959560394,46626,158,abl_blind,420157,-3.319694764009973,327,1634.9999999990607,0,0,1,outside_route_bounds,956.6429828266439,127.66519001159264,1,-0.27188561600407934,0.0,0.0,2.892240434885025,0.15556871312086862,0.0
3171.326352119446,46987,159,abl_blind,420158,-4.357469737257243,361,1804.999999998906,0,0,0,timeout,762.1100635992345,79.2477300482328,1,-0.17807789437647198,0.0,0.0,3.9489394806325415,0.23045236224822682,0.0
3188.0955839157104,47270,160,abl_blind,420159,-0.6320596474205925,283,1414.9999999992608,0,0,1,outside_route_bounds,1008.362363835897,85.62994438155386,1,-0.3027266031785388,0.0,0.0,0.19284822344779967,0.1364848207942536,0.0
3205.733853816986,47563,161,abl_blind,420160,-0.39623252418470145,293,1464.9999999992153,0,0,1,outside_route_bounds,657.5157820047782,118.3366279401753,1,-0.12759118763882896,0.0,0.0,0.12193327546119688,0.14670806108467532,0.0
3219.0237407684326,47763,162,abl_blind,420161,-1.4181891428025046,200,999.9999999996382,0,0,1,outside_route_bounds,924.4714943213605,119.5241833250791,1,-0.25839220468871016,0.0,0.0,1.0870455577969549,0.0727513803168391,0.0
3235.038102865219,48039,163,abl_blind,420162,-0.5974392360085026,276,1379.9999999992926,0,0,1,outside_route_bounds,821.1261483515557,126.39019536825117,1,-0.20585757218076417,0.0,0.0,0.26789041161537175,0.12369125221236667,0.0
3250.3248419761658,48303,164,abl_blind,420163,-0.572639378938604,264,1319.9999999993472,0,0,1,outside_route_bounds,970.0084603811625,83.90086131168496,1,-0.2882267867042037,0.0,0.0,0.15965077877044676,0.12476181346395372,0.0
3264.846543073654,48552,165,abl_blind,420164,-2.400656241881622,249,1244.9999999994154,0,0,1,outside_route_bounds,911.0673843310112,107.8927218502933,1,-0.25826560375789737,0.0,0.0,2.0310772538185122,0.11131338430521127,0.0
3283.7579650878906,48849,166,abl_blind,420165,-3.011751205150399,297,1484.9999999991971,0,0,1,outside_route_bounds,930.2888180158982,122.36248552861232,1,-0.26206315634120664,0.0,0.0,2.598993518203496,0.15069453060569682,0.0
3303.041030883789,49158,167,abl_blind,420166,-0.42685161080587,309,1544.9999999991426,0,0,1,outside_route_bounds,739.8774971649052,119.86783220563692,1,-0.16880460016337684,0.0,0.0,0.10186381340026857,0.15618319724222435,0.0
3320.0382709503174,49440,168,abl_blind,420167,-0.48181468618693546,282,1409.9999999992654,0,0,1,outside_route_bounds,793.87058667123,112.81341426619983,1,-0.19521388080923288,0.0,0.0,0.12601364552974703,0.16058715984795535,0.0
3341.8751747608185,49799,169,abl_blind,420168,-4.142975806998106,359,1794.9999999989152,0,0,1,outside_route_bounds,914.5793314557636,112.65243770381667,1,-0.2551041746974806,0.0,0.0,3.679459524154661,0.2084121081459616,0.0
3454.480726957321,50160,170,abl_blind,420169,-0.696659207291445,361,1804.999999998906,0,0,0,timeout,1036.963724928913,108.86657537255292,2,-0.31133155814146596,0.0,0.0,0.17161460518836974,0.21371304396160967,0.0
