t,N,E,yaw,u,v,r
6.45000000000,1.58343464243,-1.60120295214e-15,6.89263461122e-16,-0.0141823418121,-2.00523517498e-17,4.62592926933e-16
6.50000000000,1.58230419365,-1.59941679330e-15,8.57092175011e-16,-0.0226089755005,5.51011529390e-17,3.35657427778e-15
6.55000000000,1.58090710191,-1.59688046544e-15,7.33712607579e-16,-0.0279418349553,7.12278337751e-17,-2.46759134864e-15
6.60000000000,1.57913362274,-1.59427618105e-15,1.11022302463e-15,-0.0354695832994,9.14648357549e-17,7.53020834093e-15
6.65000000000,1.57726234521,-1.59260656232e-15,1.01333083339e-15,-0.0374255505792,7.13168390842e-17,-1.93784382480e-15
6.70000000000,1.57533338857,-1.59074290711e-15,6.99923211177e-16,-0.0385791327833,6.42755345748e-17,-6.26815244417e-15
6.75000000000,1.57299553259,-1.58843980964e-15,8.88178419700e-16,-0.0467571197365,8.75906142063e-17,3.76510417047e-15
6.80000000000,1.57082570882,-1.58630101250e-15,8.88178419700e-16,-0.0433964753690,8.13197556570e-17,0.00000000000
6.85000000000,1.56846962327,-1.58202793943e-15,8.88178419700e-16,-0.0471217110377,1.27313948305e-16,0.00000000000
6.90000000000,1.56583223840,-1.57484987239e-15,9.78501648822e-16,-0.0527476973744,1.95175049661e-16,1.80646458245e-15
6.95000000000,1.56376898102,-1.56835618258e-15,1.34532907690e-15,-0.0412651475830,1.85388999098e-16,7.33654856153e-15
7.00000000000,1.56144782192,-1.56237230673e-15,1.53457493626e-15,-0.0464231820486,1.90917368588e-16,3.78491718722e-15
7.05000000000,1.55898933406,-1.55789874373e-15,1.14130926931e-15,-0.0491697571811,1.45589159738e-16,-7.86531333891e-15
7.10000000000,1.55688807514,-1.55396153495e-15,1.30118138486e-15,-0.0420251783726,1.33426555365e-16,3.19744231093e-15
7.15000000000,1.55496176852,-1.55105271696e-15,1.11022302463e-15,-0.0385261323542,1.00948958944e-16,-3.81916720471e-15
7.20000000000,1.55323972849,-1.54768330578e-15,1.04805053525e-15,-0.0344408006642,1.03483923097e-16,-1.24344978758e-15
7.25000000000,1.55174258030,-1.54480965323e-15,6.97854472622e-16,-0.0299429637059,7.83688821031e-17,-7.00392125249e-15
7.30000000000,1.55047641824,-1.54177445159e-15,9.24430600096e-16,-0.0253232413222,8.41136120452e-17,4.53152254949e-15
7.35000000000,1.54949729541,-1.53986391529e-15,1.07388845291e-15,-0.0195824565629,5.92401000426e-17,2.98915705628e-15
7.40000000000,1.54882819202,-1.53907350076e-15,9.23705556488e-16,-0.0133820677185,2.81693809037e-17,-3.00365792845e-15
7.45000000000,1.54836860810,-1.53846871722e-15,1.31414153935e-15,-0.00919167844408,2.41748372716e-17,7.80871965728e-15
7.50000000000,1.54818323562,-1.53878465601e-15,1.11022302463e-15,-0.00370744958940,-2.20267993384e-18,-4.07837029454e-15
7.55000000000,1.54827558188,-1.53957864713e-15,1.16460129522e-15,0.00184692526134,-1.80307538823e-17,1.08756541187e-15
7.60000000000,1.54863433446,-1.54210003771e-15,1.49213974510e-15,0.00717505160881,-6.11339914134e-17,6.55076899755e-15
7.65000000000,1.54922846732,-1.54647413124e-15,1.17000426441e-15,0.0118826572062,-1.01384630198e-16,-6.44270961368e-15
7.70000000000,1.55002345189,-1.55147078214e-15,1.55431223448e-15,0.0158996913993,-1.24646102811e-16,7.68615940125e-15
7.75000000000,1.55108757222,-1.55880860078e-15,1.58206781009e-15,0.0212824065071,-1.80426583097e-16,5.55111512313e-16
7.80000000000,1.55238825215,-1.56834837609e-15,1.77635683940e-15,0.0260135987174,-2.37004940102e-16,3.88578058619e-15
7.85000000000,1.55389444944,-1.57854700511e-15,1.72651009136e-15,0.0301239457505,-2.55981876767e-16,-9.96934960883e-16
7.90000000000,1.55547479076,-1.58786503952e-15,1.70234197109e-15,0.0316068262800,-2.40166315124e-16,-4.83362405279e-16
7.95000000000,1.55705651709,-1.59637373487e-15,2.18755055222e-15,0.0316345265887,-2.39376033111e-16,9.70417162264e-15
8.00000000000,1.55874170173,-1.60469642796e-15,1.98098618119e-15,0.0337036928389,-2.33220411686e-16,-4.13128742060e-15
8.05000000000,1.56060996194,-1.61216248991e-15,1.79023462721e-15,0.0373652042503,-2.16213721410e-16,-3.81503107972e-15
8.10000000000,1.56264418641,-1.61907486207e-15,1.93309420758e-15,0.0406844893382,-2.16894393857e-16,2.85719160749e-15
8.15000000000,1.56462102089,-1.62493767559e-15,1.31337021636e-15,0.0395366897019,-1.69182581088e-16,-1.23944798244e-14
8.20000000000,1.56674611905,-1.62928055294e-15,1.17239551400e-15,0.0425019631592,-1.36686658053e-16,-2.81949404722e-15
8.25000000000,1.56876843242,-1.63233331273e-15,1.62189102728e-15,0.0404462673731,-1.26654633804e-16,8.98991026550e-15
8.30000000000,1.57084331146,-1.63403407859e-15,1.90261749710e-15,0.0414975807732,-1.12969340506e-16,5.61452939647e-15
8.35000000000,1.57269248028,-1.63481339873e-15,1.64313007645e-15,0.0369833764817,-7.63549010784e-17,-5.18974841314e-15
8.40000000000,1.57445288040,-1.63332299037e-15,2.04029665280e-15,0.0352080022870,-4.20266019490e-17,7.94333152712e-15
8.45000000000,1.57601703986,-1.63020133545e-15,2.16287892945e-15,0.0312831892641,-5.22865263968e-18,2.45164553307e-15
8.50000000000,1.57744644207,-1.62577006529e-15,1.77635683940e-15,0.0285880441380,3.78428354388e-17,-7.73044180109e-15
8.55000000000,1.57891213051,-1.61687918912e-15,1.81336427355e-15,0.0293137688168,1.24660982350e-16,7.40148683089e-16
8.60000000000,1.57998610738,-1.60687543555e-15,2.02153109067e-15,0.0214795375359,1.56653518596e-16,4.16333634234e-15
8.65000000000,1.58094257763,-1.59382428733e-15,2.15827355987e-15,0.0191294049752,2.19736475391e-16,2.73484938399e-15
8.70000000000,1.58162948054,-1.58197083074e-15,1.80683354988e-15,0.0137380582079,2.12246747309e-16,-7.02880019982e-15
8.75000000000,1.58206446399,-1.56883847569e-15,2.04598243110e-15,0.00869966886361,2.44847731405e-16,4.78297762429e-15
8.80000000000,1.58226195944,-1.55587649517e-15,2.44249065418e-15,0.00394990906658,2.49591994288e-16,7.93016446161e-15
8.85000000000,1.58218033302,-1.54114662306e-15,1.83852932878e-15,-0.00163252837568,2.97598893555e-16,-1.20792265079e-14
8.90000000000,1.58184326292,-1.52765777044e-15,2.22044604925e-15,-0.00674140193360,2.84745971588e-16,7.63833440943e-15
8.95000000000,1.58123964581,-1.51500558382e-15,2.25423544565e-15,-0.0120723422542,2.80257634263e-16,6.75787928035e-16
